大鱼,8.8,397868,"['孪生姐妹不是连体,巨人没有那么高,他妈妈在葬礼上穿的是大红的外套', '在这世界上,只有在你所爱的人之外,才需要辨别所谓真假。生活中的事,有种种说法。所谓真相,可能是最令人乏味最让人难以接受的。而在生活外表涂上彩虹颜色的人,他们值得尊重和信赖,因为他们的爱。', '他只来过两次,第一次,他来早了 第二次 他来晚了', '似幻似真,此时没有真实或者不真实,只有你愿不愿意相信。', '出乎意料的感动。超五星。正如小波所说:“我呀,坚信每一个人看到的世界都不该是眼前的世界。眼前的世界无非是些吃喝拉撒睡,难道这就够了吗?”这不够,这远远不够。一个人只拥有此生此世是不够的,他还应该拥有诗意的世界、奇幻的世界、童话的世界、他自己的世界。']"
阳光姐妹淘,8.8,433041,"['但是,如果她们都没有钱,故事还能顺利的展开、完美的收场吗', '让正在老去的人遭遇花季年龄的自己,是一件很残酷的事,特别是对女人来说。但作为一剂精神鸦片,《阳光姐妹淘》的意义就在于至少能在这梦幻般的120分钟内重拾那本早已发黄的青春流水账。把一个个俗套如此熨帖地组合在一起,并一次次地击中你心底最柔软的部位,《阳光姐妹淘》的机关算尽如教科书般精确', '“你好,未来的XX。我是高中生XX,很高兴见到你,你以后会成为......”,当梦想最终照进现实,高中生的我,也希望你不要太过失望。', '同是姐妹片,比《伴娘团》牛逼多了。大有中学不良少女团体史诗片气概', '五星佳片!一部人生的缩影!']"
射雕英雄传之东成西就,8.7,442257,"['这样的parody电影,如今已经不可得.......梁家辉叫人吐血那场唱段戏,竟是众人乐得不支之下张哥哥一手编词、导演的,10几年后我才知情......', '从来不曾想起,永远不会忘记。', '40几遍了吧', '看看这部片,你会明白什么叫无厘头', '“给我来两根烤香肠”“你不是正在吃吗”“我打包带走不行呀!”哈']"
蝙蝠侠：黑暗骑士崛起,8.7,484696,"['检察官哈维·登特(艾伦·艾克哈特 Aaron Eckhart 饰)死后的八年间,哥谭市在戈登警长(加里·奥德曼 Gary Oldman 饰)的努力下有效地遏制了犯罪活动。而蝙蝠侠布鲁斯·韦恩(克里斯蒂安·贝尔 Christian Bale 饰)因为背负谋杀登特的罪名,被 警方通缉,在哥谭市销声匿迹。然而,这看似平静的状态被恐怖分子贝恩(汤姆·哈迪 Tom Hardy 饰)的出现打破,他利用猫女(安妮·海瑟薇 Anne Hathaway 饰)偷取布鲁斯的指纹,致使韦恩集团面临破财,布鲁斯被赶出董事会。为了保证韦恩集团投资的能源项目不被坏人利用制造核弹,布鲁斯帮助米兰达(玛丽昂·歌迪亚 Marion Cotillard 饰)成为董事会主席。贝恩接下来一连串精密设计的计划将哥谭市陷入孤绝之境,毁灭之日指日可待。布鲁斯只能再次肩负起拯救哥谭的重任,然而至亲的...                            (展开全部)', '超过TDK不敢说,但永垂影史是扛扛的.', '失望到爆!反派为什么反的设定,最后反转的设定,最后拯救的设定,都是那么的普通乃至无趣,甚至连打斗都毫无新意,那些反派配角就是一个个等着轮流给蝙蝠侠打。诺兰导演水准没差,只是这次的编剧编得真的弱到爆炸!', '英雄挥别,正气永存;史诗落幕,传奇不朽。漫长黑暗过后,终迎黎明曙光。', ""雙手合十,十指緊扣,我和一場的毒撚淚流滿面,如此蒼白的心,既視之溫柔,只有真心愛過的人,會照單全收,It really doesn't matter,燃燒有時,道成灰燼也有時,在話語把我們逮住之前,我知道我已轟轟烈烈的,真心愛過。★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★★"", '贝恩真的太可怜了。。。。知道真相的瞬间我原谅了他做的所有坏事!老湿的眼睛真的会演戏!不戴面具的一秒镜头好帅 好虐 好凄美 好想哭!本以为这次我会改邪归正彻底爱上大蝙蝠,搞了半天我还是个悲催的反派控 。。。Goodbye, My Friend. 此去便是永别。(轻微吐槽:马良挂掉的那一下有点囧)']"
唐伯虎点秋香,8.6,669059,"['可以忽略秋香......', '周星驰鼎盛时期的电影没啥好说的!全五星好评!另外,还有彩蛋,萱萱有演秋香的侍女。', '喜剧经典,好多年前看的周星驰的第一部片子,好多桥段现在还在用,小强。。。', '就是搞笑', '周星驰的演技无话可说的好哪!特别喜剧是他最擅长的']"
超脱,8.9,305042,"['亨利•巴赫特(艾德里安•布洛迪 Adrien Brody 饰)来到社区学校担任代课老师。学校因学生反叛、经营不善而濒临绝境,多丽丝(刘玉玲 饰)为首的一批教师备受煎熬。亨利的第一堂课就遭遇了顽劣学生的挑衅,但是被他巧妙地化解。他赢得了女教师萨沙(克里斯蒂娜•亨德里克斯 Christina Hendricks)的好感。同时,他的教学方式引起了同学们的兴趣,其中就包括因肥胖而苦闷的梅丽迪斯。她一直默默地承受着因体重带来的各种责骂与嘲笑。但是因为老师,她似乎又找到了一切的理由......                                                                              但是,亨利其实内心也有很大的压力,他的爷爷处于弥留之际,他的母亲自杀阴影始终在脑海中萦绕。某天夜里,他在公车上黯然神伤,独自流泪。这情形被一个刚受到嫖客凌辱的雏妓艾瑞卡(萨米•盖尔 Sami Gayle 饰)看到了。她尾随他,希望获得他的帮助。他起初拒绝了她的要求,后来他还是把她...                            (展开全部)', '少年时,我们都自私无知,夸张那些伤痛来当作放纵的借口。只知依赖不知自救,只知索取不知珍惜。打架,滥交,还自以为是看透了生命,绝望的很酷,其实肤浅的令人发指。孩子,什么时候你开始沉默的承受加诸你身上的重量,尊重它并与它和平相处,你才真的能称为一个大写的人。', '这是一部不推荐看的好电影。没病的都要看出病的。好的作品分两种,一是发现世界的极美,二是挖掘人间的极苦。这部就是后者。', '当电影全部播放完时,影院灯光亮起,那一刻我甚至觉得这个坐着千人的场子里的空气是凝结着的,每个人都很小心地呼吸着,被那绝望深深所震撼。', '托尼·凯耶这么多年了,拍片仍然是一副死不回头的独立范儿,各种伪记实、访谈与剧情相结合以拉近观众的距离。整部影片始终弥散着一股伤感、落魄的情绪。很多男人都想在大街上拯救一个雏妓吧。布罗迪的表演很加分。', '这部电影撩死了姐久违的厌世情绪(从值得褒奖的角度说的)。萝莉大叔之间的救赎之爱又很治愈,搞得姐要死不活(仍然是in good way)。个人风格非常强烈,影像形式非常自由,但信息传递得十分清晰。这很难得。姐真心觉得AB很帅的(好吧,我是马脸大叔爱好者),就是这长相注定演不了让人开心的电影']"
倩女幽魂,8.7,474878,"['宁采臣只是张国荣的。', '4星,但为了打压那个翻拍,5星!第一次看到张国荣和王祖贤的名字出现在豆瓣正在热映中好激动。我记得我第一次看的时候还哭了,现在就光顾着嘻嘻笑了。大屏幕上的王祖贤真美阿。据说那些黏糊糊的东西都是徐克同志想出来的。ps:大陆上映主题曲是国语,感觉少了不少,我真第一次听!童鞋们理性决定。', '港片中最经典的人鬼恋,哥哥的书生造型很喜欢~~', '好吧,经典,音乐经典,片段经典,造型经典,神马都经典,就是那个粘糊糊长兮兮的大舌头太恶心了,吃完饭看的(#‵′)', '此后心目中所有善良的女鬼都叫小倩']"
甜蜜蜜,8.8,348554,"['你们看到了爱情,我看到了背叛。', '到最后我们会幸福吗?最让人感动的是突然出现在曾志伟身上的米奇纹身。我们永远不知道另外一个人在以怎样一种方式爱自己。', '曾经的香港电影多么令人激动与感动。', '这么多人都看哭了么。。。我就在张曼玉低头碰到喇叭那块儿眼红了下。。。这俩人的缘分太让人嫉妒了', '我们终于失败了。——我听过最浪漫的情话']"
驯龙高手,8.7,512872,"['和谐的生活离不开摸头与被摸头', '我觉得今年其他的动画片可以不要演了', '梦工厂会讲故事了...', '90分钟绝不冷场愉悦刺激的观影体验!3D技术的进步更是锦上添花~恰到好处的笑料,让人爱不释手的角色,精准传达的主题,精彩的动作场面,都是此片绝对值得推荐的理由。遗憾的是仍有缺陷,使影片仍算不上完美。', '我怎么觉得一点都不好看呢。对于那么喜欢看动画片的我来说。情节实在有点弱。']"
恐怖直播,8.8,418679,"['有紧张刺激的故事情节,有导演想传达出来的比恐怖炸弹还要严重的媒体、政治顽疾,还有河正宇超棒的表演(大势所趋,成影帝)。超喜欢最后一幕,河正宇摁下按钮,媒体大厦砸向国会议堂!!', '一个人怎么能成为国家公敌!结局是必然的  棒子能拍出这种电影让人震撼的 ps:韩国的电影审核制度真宽  这要是在天朝...哈哈', '一想到有生之年都无法参与这样的电影,忍不住呜呜哭了起来', '今年最好的韩国电影出现了,《恐怖直播》恐怖直播,绝对五星。韩国人再次一人之力对抗政府,在几十平方的演播室内,闪展腾挪,河正宇一个人撑起一部戏,身临其境的现场感宛如911直播,悬念绷紧紧张到手心捏汗。韩国电影人用小成本好故事,再次告诉我们故事为王,其余是浮云,好莱坞快去买改编权吧!', '奶娘的,看得老娘热血贲张!!!让你们道个歉怎么就这么难!!!尤其是广播局长说完“刚刚收视率达到了78%,收工后一起喝个酒吧。”然后转身就走的画面,真的想一棒子敲死丫的!!人命如草芥,这电影就是说的天朝啊!!']"
萤火之森,8.8,321561,"['妖怪有颜就是治愈片 妖怪没有颜就是恐怖片', '小孩子跑不好就不要跑好伐?!摔个什么摔!摔!', '“总有一天,时间会把你我拆散吧,可是,即便如此,在那个时间到来之前,我们一直在一起吧”', '本片又名熊孩子棒打鸳鸯,以及论手套的重要性。女性向动画,我被豆瓣齐刷刷的五星吓得不敢说话了,就这样吧', '我有多渴望触碰你,我就有多害怕失去你。']"
菊次郎的夏天,8.8,339622,"['看到最后我哭了,巨大的孤独感将我摧毁。', '天使终究是不会来的。可是我们还有北斗七星。', '100个人看到片名,都会以为菊次郎是片中小男孩,哪怕看过了,以后看到片名,还是会这样认为。', '爱有很多种~跟一个流氓过暑假会有这么好', '矬大叔也有夏天']"
幸福终点站,8.8,361531,"['我在维克多身上看到了阿甘的影子~~', '等待让人生更加丰厚和充满期待,人生由无数等待组成,等待迟来的班车,等待一次机遇,等待成功,等待老去,等待死亡。幸福没有终点站,只要活着就总会有好事发生,在逆境中仍然活的如鱼得水才是一种境界。', '泽塔琼斯还是动人啊。汉克斯还是牛啊。(跟小白在新居里看的第一部,明珠台)', 'hanks真棒。。。一個人在機場如何度過一年,還是爲了家人', '机场如同荒岛,还原了一个本真而奇妙的孤绝求生状态。语言不通货币没用失去了祖国的庇护,真正孤家寡人的感觉。最近重温经典老片子,感到动人的故事的张力,剧情由故事推着走,而不是电影由人推着走。很喜欢这种难以预测下一秒会发生什么的感觉,孤绝的机场反而有种温情大家庭的感觉,只是三观太正了。']"
爱在日落黄昏时,8.8,334940,"['最后的结尾,杰西坐在沙发上似笑非笑的看着塞林,他一定在想,这个女人太他妈可爱,可爱的想立即上了她,再娶她。', '最喜欢一起上楼梯那段,也是两小时话痨电影里唯一没有对话的一段,和九年前两人在视听室里一样,安静,尴尬,暧昧得浓厚。', '这个导演太牛了。我喜欢他们3个人一气写的台词。', '两人都经历了很多事,可心灵时间仿佛只是一个弹指。那已经不是虚无缥缈的年少浪漫了,而是在被社会分别抛光打磨、改头换面后依然一眼能认出对方来的长相知。日落比日出更让我喜欢,六星,可以吗?!', '2018年5月12日第三次重温。面容略憔悴的他们大谈政治经济以掩饰慌乱,说着无关紧要暗暗焦虑时间的流逝;可是车内的哭诉和家门前拥抱,还有那首歌,真的那么痛,那么无法抹去,“你”只不过已成为“爱”的抽象名词,终生和记忆捆绑。在语无伦次的的玩笑里,现实的冷峻逐渐渗透,眼神确认爱情的存在。']"
超能陆战队,8.7,660834,"[""迪士尼最新的Hyperion渲染器,渲染旧金山全景,几千个光源,无数的precedural shading...碉堡... 剧情的话Hero's journy,感情带动很好。动画感觉比Dragon2有看头~ 忘了说一句,记得看彩蛋~ Stan Lee的哏儿~"", '3.5 气球人真是很可爱,比那个贴胶布条的片段还要可爱!感觉短腿要开始流行了。但故事整个太模式化了,情感简单粗暴,感觉自己是婴儿,被喂了一套营养均衡的婴儿餐似的... 整个城市设定让人有点想看日语吹替版...', '三番和东京,动画和机器人,樱花和Caltech,我们的城市我们的大学我们的专业,这部片子对我的意义不一样,我真的惊。呆。了。对最近在想皮肤材质和场景建模和粒子特效的我也格外有教科书的意义。再见Monster Co,你现在排第二了!(DC在这个我所看过的最彩的彩蛋里被Marvel黑出翔~~~!!!!', '【大白,卖的一手好萌】一波三折,妙趣横生。悬疑和温情,搞笑与动作,即使拍成真人版也绝对是一部好题材和好故事。大白呆萌可爱一逗比,细节刻画真实有趣,放气如放屁,警察局撕扯胶带还有低电量时如同宿醉一样。最后,“I will always with you !”绝对催泪。开年最佳动画!', '美国动画的一贯特色--强头弱尾,越到后面越无细节,只走套路。尽管如此,气球人依然是个相当出彩的新人物,是影片的最大(甚至唯一)亮点。旧金山的街景设置很逼真,各条路都令人熟悉而亲切。']"
无人知晓,9.1,173086,"['真是可爱的孩子啊。从《距离》之后,是枝裕和的电影就越来越生活化,有些纪实的风格,琐碎的生活细节,两个小孩甚至算不上表演,即兴发挥的表演也让这部电影充满了生活气息。更难得的是,面对这种狗血的题材,是枝裕和却并没有煽情和大喊大叫,只是让所有角色一起忍耐、承受着,连同观众一起', '身为人母居然能无耻到这个地步也算奇观一件', '意识到yuki已经死掉的那一刻,我一连说了十几个shit。难过却哭不出,像是被谁狠狠打懵了,完全不知该如何反应。', '让人想起失去父母喂养的企鹅,在满是同类的岸滩上也只有死路一条。具有高度文明的人类,依然保留了如此种种的动物性。空前发达的人类社会,在某个角度上,就是个企鹅聚集着的岸滩。', '8.75 是枝裕和、许鞍华这样的形式上走平淡路线的导演,就应该拍有兴奋点的故事,比如不平凡的人物背景,走向极端的故事展开等,平淡的形式对激烈的故事有天然的压制效应,可以产生反作用力来打动观众。所以杨德昌能成为大师绝非偶然。']"
借东西的小人阿莉埃蒂,8.8,359483,"['香港首映宫崎峻的借东西的小女孩亚利亚蒂。刚看完出来。观众在亮灯时仍然没人起身,一直到字幕结束。非常唯美,非常感人。我要去下ost。电影给六颗星。', '阿春那种无缘无故的残忍和仇恨是怎么来的呢?不过想想我小时候也爱水淹蚂蚁什么的,大概是同一种心理吧。', '吉卜力的动画里,总有个坚强的姑娘。最后送别时阿莉埃蒂摘下发卡,栗色的头发飘起来,她把它送给翔,说把它带在身边,翔微微睁大眼睛。我就是在这个时候,掉下了眼泪。阿莉埃蒂也掉下眼泪。一年多以来几乎没有什么戳中我泪点的电影。少女说“你保护了我,很开心。”而少年只是轻声呼唤着少女的名字。', '她在他的手心,她在他的肩头,她在他的心间。感谢宫崎骏,感谢吉卜力,总是给我们纤尘不染的梦。', '还是那个最纯粹的宫崎骏。']"
神偷奶爸,8.6,664215,"['比玩具总动员3还要好看,同意的点有用', '那群黄黄的不知是什么的玩意儿很有爱的说~本片同时适合所有大叔控观赏:)', '这个动画片再次证明了,不怕讲老故事,只需要有颗不老的心。打动人的是里面的小情趣,小可爱,小孤独,坚硬外表下谁都渴望一颗被温暖的心。真的远比toy3得我的心。', '它的贱喜剧风格却是很搞笑,阿帕图家的这群配音演员也是个个喜感十足,但本片就差一个成熟的主题。好莱坞如今技术一家亲,硬件方面和别家看起了,幽默感甚至可以赶超别家了,唯独主题上的深度被人家远远甩在了后面,而且上映时间也在人家后面,只能怪环球公司的市场营销部门再次失策了。 ★★★', '密集物恐惧症也不恐惧了 太可爱鸟!']"
怪兽电力公司,8.7,429626,"['我们不知道,在那样的世界里住着那样一群怪物。他们长相滑稽,却必须装作狰狞。因为,在夜深的时候,他们要悄悄的出现在孩子的衣橱里,吓唬刚刚甜美睡去的宝宝。一切,只因为他们是怪物电力公司的员工,而孩子的尖叫,则是怪物王国发电的全部能量。怪物们害怕孩子,却又必须让孩子尖叫。在怪物的国度里,他们都是为全民造福的英雄。                                                                              毛怪苏利文(约翰•古德曼)是怪物公司最出色的员工,业绩总是摇摇领先,他吓哭的小孩儿不计其数。他与搭档大眼怪麦克(比利•克里斯托)很受大家的爱戴。一次偶然,毛怪不小心把一个两岁的小女孩阿布(玛丽•吉布斯)带回了怪物世界,引起了极大的恐慌,调皮可爱的阿布把这些可怕的怪物吓的人仰马翻。警方在追捕阿布,而坏蛋亨利(詹姆斯•柯博)也计划利用阿布进行他改革工厂的邪恶计划。                                                                              另一方面,在与阿布相处的过程中,毛怪渐渐对她产生莫名的情愫,甚至因此被放逐野外。可是一...                            (展开全部)', '其实我觉得。。。这片是一对gay couple养孩子的故事。。。', '不要以外表来判断一个人的心,宝贝,永远都不要。', 'kitty长得有点像姜文~', '口碑巨好但我一直都特无感的一部。。。。。。可能是因为我特烦小孩吧。。。看到片子里那个孩子一直闹闹闹,我都快疯了。。。这里面最喜欢的就是布西密配的兰道~~~~~~~大眼怪也萌死了~不过放在2001年确实不错~~~', '在怪兽的世界,有一家最大的电力公司,依靠吓唬甜睡的宝宝,取得孩子的惊叫声做成发电的能量。惊叹于他们天马行空的想像能力。']"
风之谷,8.9,269637,"['在此我们可以见到比卡丘的渊源,可以看到Spike飞船的渊源,可以看到虫师的渊源,也可以看到诸多动画人因此崛起的渊源。', '“火在一天之内把森林烧成灰烬,水和风却需要一百年以上的时间来造林。”环保题材的一部动漫,宫崎骏的作品值得看。', '泪了,她复活的时候。', '大师的第一部作品总是这样惊艳。虽然结尾有点俗而且女主太白莲花,但是最爱宫崎骏片子里勇敢坚强善良的女性形象,让现在的商业大片都感到羞愧。“反派”都是有自己信仰的立体的人,而不是为了坏而坏。真正作恶的还是人类自己。', '【B+】我果然还是更喜欢宫崎骏更具深度更宏大的那类动画,这片子有一种独特的质感,但说教意味太浓(老婆婆这个角色甚至就是为了说教存在的),而且那个结局三两下就算完事儿也太敷衍了吧!比幽灵公主要差不少']"
玩具总动员3,8.8,333790,"['让我笑已经够了,居然还能让我哭,nice job!', '闪耀着万丈光芒的又一动画杰作。每一处笑点都能轻易抓到,让我就像是回到了15年前,开心到得意忘形。最后一场戏动人程度堪比UP的""married life""!', '当我们给孩子们看虹猫蓝兔的时候,美国人拍出了这样的动画片。', '它对于我已经不仅仅是一部电影那么简单,而是代表了对于童年时代的记忆与怀念,整个电影院从头到尾笑声不断,但我相信,更多人会被影片的后半段打动,相信看过前两部的人都会很感慨。★★★★☆', '还记得你的那些玩伴么?']"
完美的世界,9.1,160843,"['他杀过人,却未动手打过一下菲利普,这段通往地狱的旅行过程中,当他看到妈妈因为怕孩子把新车弄脏而打骂孩子;爷爷嫌孙子动作慢而对孙子抬手耳刮子时,眼底的愤怒与不屑、憎恨与仇视,皆因他拥有一个对任何人都拳脚相加的父亲。这段近似父子的不寻常感情在影片结尾得到升华,我亦哭得稀里哗啦!', ""斯德哥尔摩综合症-Phillip 'Buzz' Perry"", '喜欢凯文.科思特勒', '我童年时期最刻骨铭心的电影,今天终于找到了', '标准的有点像是教科书里的故事']"
上帝之城,8.9,220704,"['巴西里约热内卢的贫民窟,这里是“上帝之城”,更是魔鬼也会叹息着转身的地方。                                                                              阿炮(Alexandre Rodrigues 饰)带着我们到了这里,他见证了这里二十多年来被残暴、贪婪、复仇、野心、背叛、掠夺所裹挟的混乱生活以及最终导致的一场灾难性的黑帮争斗。虽然从小就要 辗转于匪徒间求生存,但胆小怕事的性格与自我保护的本能却使他一直能平安度日。                                                                              60年代初,阿毛、阿夹和阿呆是这里的“少年三侠”,在抢劫完旅馆之后,他们三人分道扬镳,阿夹重回上帝的怀抱,而阿呆和阿毛纷纷付出了生命的代价。                                                                              70年,当年“少年三侠”手下的小弟小豆子(Douglas Silva 饰)靠着自己的心狠手辣,不停地吞并别人的地盘,成为了贫民区的“小霸王”,生意也从抢劫升级到了更为暴利的毒品买卖,和他一起飞黄腾达的还有班尼(Phellipe Haagensen 饰)。                                                                              班尼认识了美丽的安...                            (展开全部)', '“被上帝抛弃了的上帝之城”一个除了偷窃,强奸、走私、贩毒、杀人、抢劫无处不在的城市,因为这里无需偷窃,而犯罪的几乎都是未成年的孩子,这里是真正的地狱和人性泯灭的地方。高超的剪辑、丰富的剧情、合适的配乐组成一部十分优秀的影片,更加让人震撼的是这部影片是根据真实故事改编。★★★★★', ""li'l的发小同伙眼镜benny太可爱了...五官一点都不像典型黑人,笑起来还有甜甜的酒窝..迄今我看过的最好的拉丁电影"", '不只枪支,摄影也可以改变命运。血腥暴力、丛林法则以及完全不会出现在明信片上的里约。剪辑酣畅淋漓得像桑巴舞曲。据说奥运期间巴西政府对贫民窟的做法是建堵高墙眼不见为净,我...', '暴力永远是贫民窟不可分割的一部分', '一部震撼人心的电影。是的,这部电影带给人的冲击力之大难以用语言来形容,首先导演的水平很高,拍摄手法和剪辑方式都相当前卫,配乐也是和主题形成了巨大的反差效果,故事越是残酷音乐越是奔放,里约热内卢的贫民窟,世界上最接近地狱的地方,电影真实地还原了那里发生的一切,从孩子开始,无法无天。']"
血战钢锯岭,8.7,549676,"['以我有限的观影经验,优秀的战争片不会美化战场,不会粉饰死亡,不会矮化敌人,不会无视常识,最重要的,不会宣扬战争。这个片子基本都做到了。', '没有真人真事加持,你真会觉得,梅尔·吉布森是一枚假天主之名的神棍。当真实不可思议到某一个程度,你就会觉得,它怎么可以比电影还假啊。但这么老派的关乎个人信仰的电影,傻纯真的故事,看起来还是令人动容。电影是《全金属外壳》的两段式结构,大段的平静和抗争后,突然进入手撕鬼子的地狱模式。', '枪林弹雨过,片叶不沾身。信仰没能改变战争,但也没让战争改变自己。梅尔·吉布森的宗教狂热病和个人英雄主义都让我想BB,但因为有本命在闭着眼睛也要给五星啊~(只有加菲才能这么一脸阳光的面对杀戮和暴力,五好青年的笑容太美!!!)', '李安想告诉我们英雄是会软弱会迷茫的平凡人,梅尔吉布森告诉我们英雄都是神一样的人。但是这部片的好处是,同样是展现人的神化,它可比手撕鬼子的剧真实多了。大概是因为真正的神从来不觉得自己所做的一切常人难以企及,他只是谦卑地认为自己做的还不够。克制是最大的美德。', '观众纷纷表示:前一个小时简直昏昏欲睡。你看,不管是屏幕内外,大家关心的、想看的都只是流血、战争与死亡,没有人关心你的选择和信仰']"
电锯惊魂,8.7,337184,"['最后五分钟让我全身发抖!', '这其实是个励志片好不好,杀手先生告诉俺们即使在生命的尽头还是能干成很多事情滴~', '硬伤多,黑人警察傻到爆炸', '有些疑问。医生为什么不用电锯把手机勾回来。。。而是选择锯腿。。。他老婆一直在打电话,但是为什么后来密室里的电话不再响了?', '第二次看,感觉着仍然是一部顶级的血腥电影,结构和叙事都很牛逼,叙事张弛有度。']"
傲慢与偏见,8.6,505636,"['这达西先生是痴呆不是傲慢吧......', '最爱~~~伊丽莎白在大雾中看到渐渐清晰向自己走来的达西先生,我眼睛都湿润了......', '那个傲慢的人在溢满雾气的晨曦中走来,用最卑微的姿态求你爱他,甚是美好', '这一版的每一刻都美得让我心醉。特别是片尾达西从田野的晨雾中向伊丽莎白走来的镜头~', '英伦田园的风景美丽如画,绅士淑女的爱情曲折如诗;也许这不是最好的一版,但绝对是最美的一版,画面太迷人了。']"
时空恋旅人,8.7,364000,"['对于我们最爱的人,不说永远,只说珍惜。差点在电影院哭断气', '突然悟出一個道理。分分合合的戀情,多半因為其中一方熱切於go back in time,重臨兩人曾經的過往。而另一方並不。', '“我试着过好每一天,就像我已经穿越回去那天一样,去享受它,当它是我非凡却又普通人生的最后一天...跌跌撞撞和摔倒都造就了现在的我。” 扔掉可反悔的《人生遥控器》,过好每一天!50%的浪漫爱情+50%的家庭亲情和人生感悟,不如《真爱至上》《海盗电台》浪漫的彻底,却也直抵人心。打个俗分4星。', '选角美,配乐美,造型美,镜头美,剧情美,台词美,这样一部让人心情好的电影,我都快忘了爱情事件多美的事儿了,可电影不仅仅只描述了爱情,还有温馨的家人,给一百颗星都不够!Rachel这样可人的女孩,要遇到了我一定会去追 ❤', '是放在硬盘里很久了的电影。今天无意间看起来,却意外哭得撕心裂肺。比起片中的爱情,更让我触动的是男主与父亲的亲情线,看完电影马上给父母发了我爱你。 btw,仔细想了想,我庆幸自己没有回到过去的能力,否则可能也会不由自主的修正每一段回忆,但其实正是这些遗憾的笨拙的回忆造就了我,让我是我啊']"
喜宴,8.9,227588,"['少年时看过后存在硬盘里,想着哪天出柜时放给母亲看。后来母亲走了,我没能给她一场喜宴,也没能给她看过这部电影。这一生再也没有机会了。今晚我囫囵吞枣地又看了一遍,然后删除,从此没有福分将它留在硬盘里。', '能把直男变弯,弯男变直的好片子。。。', '爸爸肯定也是gay的嘛,多明显啊~Simon是多么理想化的同性伴侣啊!金素梅太像叶童了~我喜欢李安这个系列的电影,很回味~还有赵文瑄实在是太帅了!噢,薛绍~', '故事讲圆了,金素梅的台词功太生硬,想打掉孩子的那两段台词写得不好。', '台湾跟大陆假结婚,其实在跟美国搞同性恋']"
谍影重重3,8.8,293487,"['COOL到一塌糊涂!', '“如果你在办公室,那我们现在就是面对面谈话了。”这句对白太拽了。', 'Bourne去救Nicky这段最抓人。', '作为经典系列的完结篇,依旧成功延续着这系列出色的风格。精练的对白、扎实可靠的表演、华丽的剪辑和原声。无论是过程还是结尾,始终扣人心弦★★★★☆', '一夫当关万夫莫开。虽然有点神化,但伯恩真是这一行的大师啊~']"
教父3,8.9,230106,"['可能是因为看电影中途没有被打断,也可能是因为阿尔哥岁数渐增,演技越加成熟,第三部的感觉比第二部好很多。如果说基督山伯爵最重要的五个字是期望和等待,那教父系列的主题就是责任和担当,或者得到和牺牲。教父三部,时间从72年,74年直到跨入90年,还有质有量,科波拉也非凡人。', '说实话,我真不喜欢三。', '140 我发现我一看这种有人到末年情节的电影就控制不住自己的情绪,这部从Machiel中风开始我就止不住流泪,直到最后无声地倒下。我很幸运,整个教父系列都是首次在大银幕上看的,这是多少钱也买不来的经历。', 'Michael Corleone也想做一个好人。但人在江湖,身不由己,为了家族,黑道浮沉数十载,甚至杀死了自己的哥哥。风烛残年的昔日教父坐在故乡夕阳下的藤椅上,回想这世间他最爱的三个女人,如今全都已离他而去。手间滑落的橘子、两只土狗与一口老井见证了他最后的悲凉。 ——2018重温', '除了艾尔帕西诺谁也演不了教父!']"
岁月神偷,8.7,437137,"['60年代的香港,风云变幻。一面要忍受港英政府的压制,一面又受到内地运动的波及,更要面对不时登陆的台风暴雨。老字号的永利街就处在这样一个风暴的旋涡中心。                                                                              鞋匠罗一家四口,在街尾以做鞋为生。罗先生(任达华 饰)做得一手好鞋,在那个混乱的年代仅能养家糊口;罗太太(吴君如 饰)为人辛辣直率,人称“侠盗罗嫂”。大儿子罗进一(李治廷 饰)16岁,品学兼优,是运动会的冠军,全家人的希望,也是永利街的骄傲;小儿子罗进二(钟绍图 饰)8岁,在父母溺爱之下,天性顽劣,出了名的顽皮整蛊......一家人艰难度日,也算其乐融融。                                                                              然而大儿子与富家小姐芳菲(蔡颖恩 饰)之间一段纯美的初恋、一场扫荡整个香港的飓风暴雨、更有一场潜伏已久的噩梦,让这个普通家庭的平安幸福在一夜之间陡生变故、支离破碎......面对岁月这个最大的“神偷”,顽强不屈的人该如何去抵抗?                                                                              2010第60届柏林电影节“新生代...                            (展开全部)', '弟弟偷了能偷的一切给哥哥,可哥哥被偷走的却是生命。', '當你發現時間是賊了,他早已偷光你的選擇', '主线太俗套,全靠细节、意象和所谓香港精神支撑。最后小弟弟扔掉英国国旗为了“同亲人重逢”,还真tmd和谐', '全放映室的大叔大哥都在抹眼泪,更别说女生了,这电影点了香港人的泪穴', '影院里我哭的跟罗进二似的']"
